"Operon_ID","Gene","Product"
1334,"pbpI","penicillin-binding protein PBP4B"
1335,"ycbM","two-component sensor histidine kinase YcbL"
1336,"greA","transcription elongation factor GreA"
1336,"udk","uridine kinase"
1336,"yrrO","hydrolase"
1336,"yrrN","hydrolase"
1337,"yrrM","acyl-CoA O-methyltransferase"
1338,"yrrL","hypothetical protein"
1338,"yrzB","hypothetical protein"
1338,"yrrK","Holliday junction resolvase-like protein"
1339,"yrzL","hypothetical protein"
1340,"alaS","alanyl-tRNA synthetase"
1341,"ycbN","ABC transporter ATP-binding protein"
1342,"yrrI","permease"
1342,"glnQ","glutamine ABC transporter ATP-binding protein"
1343,"glnH","glutamine ABC transporter glutamine-binding lipoprotein"
1343,"glnM","glutamine ABC transporter permease"
1344,"glnP","glutamine ABC transporter permease"
1344,"yrzQ","hypothetical protein"
1344,"yrzR","hypothetical protein"
1345,"yrrD","hypothetical protein"
1345,"yrrC","exonuclease with DNA/RNA helicase motif"
1346,"yrrB","hypothetical protein"
1347,"mnmA","tRNA-specific 2-thiouridylase MnmA"
1348,"ycbO","Na+-driven exporter or maturation protein"
1348,"iscS","cysteine desulfurase"
1349,"cymR","cysteine biosynthesis transcriptional regulator"
1350,"yrvN","recombination factor protein RarA"
1351,"yrvM","hypothetical protein"
1351,"aspS","aspartyl-tRNA synthetase"
1351,"hisS","histidyl-tRNA synthetase"
1352,"ycbP","inner integral membrane protein"
1353,"yrzK","hypothetical protein"
1354,"yrvJ","N-acetylmuramoyl-L-alanine amidase"
1355,"yrvI","D-tyrosyl-tRNA(Tyr) deacylase"
1356,"relA","GTP pyrophosphokinase"
1356,"apt","adenine phosphoribosyltransferase"
1357,"recJ","ssDNA-binding protein"
1358,"cwlJ","cell wall hydrolase"
1359,"yrvD","hypothetical protein"
1360,"yrvC","potassium transport accessory component"
1360,"secDF","bifunctional preprotein translocase subunit SecD/SecF"
1361,"comN","post-transcriptional regulator"
1361,"spoVB","translocase"
1362,"ycbR","hypothetical protein"
1363,"yrbG","hypothetical protein"
1364,"yrzE","hypothetical protein"
1364,"yajC","preprotein translocase subunit YajC"
1364,"tgt","queuine tRNA-ribosyltransferase"
1364,"queA","S-adenosylmethionine--tRNA ribosyltransferase-isomerase"
1364,"yrzS","hypothetical protein"
1364,"ruvB","Holliday junction DNA helicase RuvB"
1365,"ruvA","Holliday junction DNA helicase RuvA"
1365,"bofC","Bypass of forespore C, intercompartmental signaling factor"
1366,"csbX","permease"
1367,"yczK","hypothetical protein"
1368,"yrbE","oxidoreductase"
1369,"phoD","phosphodiesterase/alkaline phosphatase D"
1370,"yrzF","serine/threonine-protein kinase"
1370,"yrzH","hypothetical protein"
1371,"yrzT","hypothetical protein"
1372,"yrbD","sodium/proton-dependent alanine transporter"
1373,"yrbC","hypothetical protein"
1374,"coxA","spore cortex protein"
1375,"safA","morphogenetic protein associated with SpoVID"
1375,"nadA","quinolinate synthetase"
1375,"nadC","nicotinate-nucleotide pyrophosphorylase"
1376,"nadB","L-aspartate oxidase"
1376,"nifS","cysteine desulfurase"
1377,"nadR","transcriptional repressor"
1377,"pheA","prephenate dehydratase"
1378,"pheB","hypothetical protein"
1379,"obgE","GTPase ObgE"
1380,"yaaK","hypothetical protein"
1381,"spo0B","sporulation initiation phosphotransferase"
1381,"rpmA","50S ribosomal protein L27"
1381,"ysxB","hypothetical protein"
1382,"rplU","50S ribosomal protein L21"
1382,"spoIVFB","membrane metalloprotease"
1383,"spoIVFA","regulator of SpoIVFB (stage IV sporulation)"
1384,"tatAD","twin-arginine pre-protein translocation pathway protein"
1384,"minD","ATPase activator of MinC"
1385,"minC","septum formation inhibitor"
1385,"mreD","cell-shape determining protein"
1386,"mreC","rod shape-determining protein MreC"
1387,"tatCD","twin-arginine pre-protein translocation pathway protein"
1388,"mreB","rod shape-determining protein MreB"
1388,"radC","DNA repair protein RadC"
1389,"maf","Maf-like protein"
1390,"spoIIB","spatial and temporal regulator"
1391,"comC","membrane protease and transmethylase"
1392,"folC","folyl-polyglutamate synthase"
1392,"valS","valyl-tRNA synthetase"
1393,"pcp","pyrrolidone-carboxylate peptidase"
1394,"yszA","hypothetical protein"
1394,"ysxE","spore coat protein"
1395,"spoVID","morphogenetic spore protein"
1395,"hemL","glutamate-1-semialdehyde aminotransferase"
1396,"hemB","delta-aminolevulinic acid dehydratase"
1397,"ycbU","cysteine desulfurase"
1397,"hemD","uroporphyrinogen III cosynthase"
1397,"hemC","porphobilinogen deaminase"
1397,"hemX","negative effector of the concentration of glutamyl-tRNA reductase HemA"
1398,"hemA","glutamyl-tRNA reductase"
1399,"ysxD","hypothetical protein"
1399,"engB","ribosome biogenesis GTP-binding protein YsxC"
1400,"lonA","class III heat-shock ATP-dependent LonA protease"
1401,"lonB","LonB ATP-dependent protease"
1402,"clpX","ATP-dependent protease ATP-binding subunit ClpX"
1402,"tig","trigger factor"
1403,"lmrB","efflux transporter; drug-export protein"
1404,"recR","recombination protein RecR"
1405,"ysoA","hydrolase"
1405,"leuD","isopropylmalate isomerase small subunit"
1406,"leuC","isopropylmalate isomerase large subunit"
1406,"leuB","3-isopropylmalate dehydrogenase"
1406,"leuA","2-isopropylmalate synthase"
1406,"ilvC","ketol-acid reductoisomerase"
1406,"ilvH","acetolactate synthase 3 regulatory subunit"
1407,"ilvB","acetolactate synthase catalytic subunit"
1408,"ysnD","hypothetical protein"
1409,"ysnE","acetyltransferase"
1410,"ysnF","stress response protein"
1410,"ysnB","phosphoesterase"
1410,"ysnA","nucleoside-triphosphatase"
1410,"rph","ribonuclease PH"
1411,"lmrA","transcriptional repressor"
1412,"gerM","germination and sporulation lytic protein"
1412,"racE","glutamate racemase"
1413,"ysmB","MarR family transcriptional regulator"
1414,"gerE","transcriptional regulator"
1415,"ysmA","hypothetical protein"
1415,"sdhB","succinate dehydrogenase iron-sulfur subunit"
1415,"sdhA","succinate dehydrogenase flavoprotein subunit"
1416,"sdhC","succinate dehydrogenase (cytochrome b558 subunit)"
1416,"yslB","hypothetical protein"
1417,"ansZ","L-asparaginase"
1418,"lysC","aspartate kinase"
1419,"uvrC","excinuclease ABC subunit C"
1420,"trxA","thioredoxin"
1421,"xsa","alpha-L-arabinofuranosidase"
1421,"etfA","electron transfer flavoprotein subunit alpha"
1421,"etfB","electron transfer flavoprotein subunit beta"
1421,"ysiB","enoyl-CoA hydratase"
1422,"fadR","fatty acids degradation TetR/AcrR family transcriptional regulator"
1423,"lcfA","long chain acyl-CoA ligase"
1423,"yshE","hypothetical protein"
1424,"mutSB","recombination and DNA strand exchange inhibitor protein"
1425,"estA","secreted alkaliphilic lipase"
1426,"yshC","hypothetical protein"
1426,"yshB","hypothetical protein"
1427,"yshA","cell division protein ZapA"
1428,"rnhC","ribonuclease HIII"
1428,"pheT","phenylalanyl-tRNA synthetase subunit beta"
1429,"yczC","hypothetical protein"
1430,"pheS","phenylalanyl-tRNA synthetase subunit alpha"
1431,"ysgA","RNA methylase"
1432,"sspI","small acid-soluble spore protein SspI"
1433,"ysfB","regulator"
1433,"glcD","glycolate oxidase subunit"
1433,"glcF","glycolate oxidase iron-sulfur subunit"
1434,"yccF","hypothetical protein"
1435,"ysfE","hypothetical protein"
1436,"cstA","carbon starvation-induced membrane protein"
1436,"abfA","alpha-L-arabinofuranosidase"
1436,"araQ","arabinose/arabinan permease"
1436,"araP","arabinose/arabinan permease"
1436,"araN","sugar-binding lipoprotein"
1436,"araM","metabolite-phosphate dehydrogenase"
1436,"araL","phosphatase"
1436,"araD","L-ribulose-5-phosphate 4-epimerase"
1436,"araB","ribulokinase"
1437,"natK","two-component sensor histidine kinase NatR"
1438,"araA","L-arabinose isomerase"
1439,"yaaL","hypothetical protein"
1440,"abnA","arabinan-endo 1,5-alpha-L-arabinase"
1441,"ysdC","endo-1,4-beta-glucanase"
1442,"ysdB","hypothetical protein"
1443,"ysdA","hypothetical protein"
1443,"rplT","50S ribosomal protein L20"
1443,"rpmI","50S ribosomal protein L35"
1444,"infC","translation initiation factor IF-3"
1445,"yscB","lipoprotein"
1445,"ysbB","antiholin-like protein LrgB"
1446,"ysbA","murein hydrolase regulator LrgA"
1446,"lytT","two-component response regulator LytS"
1447,"natR","two-component response regulator NatK"
1448,"lytS","two-component sensor histidine kinase LytT"
1449,"ysaA","phosphatase"
1450,"thrS","threonyl-tRNA synthetase"
1451,"ytxC","hypothetical protein"
1451,"ytxB","hypothetical protein"
1451,"dnaI","primosomal protein DnaI"
1452,"dnaB","helicase loading protein; replication initiation membrane attachment protein"
1453,"natA","Na+ ABC efflux transporter ATP-binding protein"
1454,"nrdR","transcriptional regulator NrdR"
1455,"speD","S-adenosylmethionine decarboxylase"
1456,"gapB","glyceraldehyde-3-phosphate dehydrogenase"
1457,"ytcD","MarD family transcriptional regulator"
1457,"ytbD","transporter"
1458,"ytbE","aldo/keto reductase"
1458,"coaE","dephospho-CoA kinase"
1459,"ytaF","hypothetical protein"
1460,"natB","Na+ ABC efflux transporter permease"
1460,"mutM","formamidopyrimidine-DNA glycosylase"
1461,"polA","DNA polymerase I"
1462,"phoR","two-component sensor histidine kinase"
1463,"bofA","inhibitor of the pro-sigma(K) processing machinery"
1464,"phoP","two-component response regulator"
1464,"mdh","malate dehydrogenase"
1465,"icd","isocitrate dehydrogenase"
1466,"citZ","citrate synthase"
1467,"ytwI","hypothetical protein"
1468,"ytvI","permease"
1469,"fxsA","FxsA protein"
1470,"yccK","ion channel associated enzyme"
1470,"pyk","pyruvate kinase"
1471,"pfkA","6-phosphofructokinase"
1471,"accA","acetyl-CoA carboxylase carboxyltransferase subunit alpha"
1472,"accD","acetyl-CoA carboxylase subunit beta"
1473,"ytsJ","NADP-dependent malic enzyme"
1473,"dnaE","DNA polymerase III DnaE"
1474,"ycdA","lipoprotein"
1474,"ytrH","membrane proteinrocess"
1475,"ytrI","sporulation protein"
1476,"ytzJ","hypothetical protein"
1477,"nrnA","3',5'-bisphosphate nucleotidase"
1478,"ytpI","hypothetical protein"
1479,"ytoI","hypothetical protein"
1479,"ytnM","transporter"
1479,"ytnL","aminohydrolase"
1479,"rbfK","RNA-binding riboflavin kinase"
1479,"ytnJ","monooxygenase"
1479,"ytnI","redoxin"
1479,"ytmO","monooxygenase"
1479,"tcyN","sulfur-containing amino-acid ABC transporter ATP-binding protein"
1479,"tcyM","sulfur-containing amino acid ABC transporter permease"
1479,"tcyL","sulfur-containing amino acid ABC transporter permease"
1479,"tcyK","sulfur-containing amino acid ABC transporter binding lipoprotein"
1479,"tcyJ","sulfur containing amino acid ABC transporter binding lipoprotein"
1480,"ytmI","N-acetyltransferase"
1481,"ycdB","hydrolase"
1482,"ytlI","LysR family transcriptional regulator"
1483,"ytkL","metal-dependent hydrolase"
1484,"fabG","3-ketoacyl-ACP reductase"
1485,"ytzD","hypothetical protein"
1485,"argH","argininosuccinate lyase"
1486,"argG","argininosuccinate synthase"
1487,"moaB","molybdopterin GTP-binding Z biosynthesis component"
1488,"ackA","acetate kinase"
1489,"ytxK","nucleic acid methyltransferase"
1490,"tpx","thiol peroxidase"
1490,"ytfJ","hypothetical protein"
1491,"ytfI","hypothetical protein"
1491,"yteJ","hypothetical protein"
1492,"sppA","signal peptide peptidase"
1493,"ppnK","inorganic polyphosphate/ATP-NAD kinase"
1493,"ytcJ","metal-dependent hydrolase"
1494,"ytcI","acyl-CoA synthetase"
1495,"ycdC","hydrolase"
1496,"sspA","small acid-soluble spore protein"
1496,"ytbJ","thiamine biosynthesis protein ThiI"
1497,"iscS","cysteine desulfurase"
1498,"braB","branched-chain amino acid-Na+ symporter"
1499,"ezrA","septation ring formation regulator EzrA"
1500,"hisJ","histidinol-phosphatase"
1501,"yttP","transcriptional regulator"
1502,"ytsP","hypothetical protein"
1503,"ytrP","diguanylate cyclase-like protein"
1504,"rpsD","30S ribosomal protein S4"
1504,"tyrS","tyrosyl-tRNA synthetase"
1505,"cwlK","murein L,D:-endopeptidase"
1505,"ytzK","hypothetical protein"
1506,"acsA","acetyl-CoA synthetase"
1506,"acuA","protein acetyltransferase"
1506,"acuB","acetoin degradation regulation pathway protein"
1507,"acuC","protein deacetylase"
1507,"ytxE","flagellar motor protein MotS"
1508,"ytxD","flagellar motor protein MotP"
1509,"ccpA","Lacl family transcriptional regulator"
1510,"rapJ","response regulator aspartate phosphatase"
1511,"aroA","bifunctional 3-deoxy-7-phosphoheptulonate synthase/chorismate mutase"
1511,"ytxJ","hypothetical protein"
1511,"ytxH","hypothetical protein"
1512,"ytxG","hypothetical protein"
1513,"murC","UDP-N-acetylmuramate--L-alanine ligase"
1514,"ytpS","DNA translocase stage III sporulation protein (modular protein)"
1514,"ytpR","hypothetical protein"
1514,"ytpQ","hypothetical protein"
1515,"ytpP","thiol-disulfide oxidoreductase"
1516,"ytoQ","hypothetical protein"
1517,"ytoP","glutamyl aminopeptidase"
1517,"ytzB","hypothetical protein"
1518,"ycdF","dehydrogenase"
1519,"malS","malate dehydrogenase"
1520,"ytnP","metal-dependent hydrolase"
1521,"trmB","tRNA (guanine-N(7)-)-methyltransferase"
1522,"ytzH","hypothetical protein"
1523,"ytmP","kinase/phosphotransferase"
1523,"amyX","pullulanase"
1524,"ytlR","phospholipid kinase"
1525,"ycdG","glycosidase"
1525,"ytlQ","hydrolase"
1526,"ytlP","2'-5' RNA ligase"
1527,"ytkP","cysteine synthase-like protein"
1528,"ytjP","dipeptidase PepV"
1529,"pbuO","hypoxanthine/guanine permease"
1529,"ythQ","ABC transporter permease"
1530,"ythP","ABC transporter ATP-binding protein"
1531,"ytzE","DeoR family transcriptional regulator"
1532,"ytzG","16S pseudouridylate synthase"
1533,"ytgP","hypothetical protein"
1534,"ytfP","NAD(FAD) dehydrogenase"
1535,"opuD","glycine betaine transporter"
1536,"yteV","hypothetical protein"
1536,"yteU","hypothetical protein"
1536,"yteT","dehydrogenase of rhamnogalaturonan degradation"
1536,"yteS","lipoprotein"
1536,"yteR","unsaturated rhamnogalacturonyl hydrolase"
1537,"yteP","permease"
1538,"adcA","Zn(II)-binding lipoprotein"
1539,"ytdP","AraC family transcriptional regulator"
1539,"ytcQ","ABC transporter binding lipoprotein"
1540,"ytcP","ABC transporter permease"
1541,"ytbQ","nucleoside-diphosphate-sugar epimerase"
1542,"bioI","cytochrome P450"
1542,"bioB","biotin synthase"
1542,"bioD","dithiobiotin synthetase"
1542,"bioF","8-amino-7-oxononanoate synthase"
1543,"bioA","adenosylmethionine-8-amino-7-oxononanoate aminotransferase"
1544,"adcC","Zn(II) transporter ATP-binding protein"
1545,"bioW","6-carboxyhexanoate--CoA ligase"
1546,"ytaP","hydrolase"
1546,"msmR","LacI family transcriptional regulator"
1546,"msmE","multiple sugar-binding lipoprotein"
1546,"amyD","carbohydrate ABC transporter permease"
1547,"adcB","high affinity Zn(II) ABC transporter permease"
1547,"amyC","maltose and multiple sugars ABC transporter permease"
1548,"melA","alpha-D-galactoside galactohydrolase"
1549,"ytwF","sulfur transferase"
1550,"leuS","leucyl-tRNA synthetase"
1551,"ytvB","hypothetical protein"
1552,"ytvA","blue light GTP-binding receptor"
1553,"yttB","efflux transporter"
1554,"yttA","hypothetical protein"
1555,"yceB","monooxygenase"
1555,"bceB","ABC transporter permease"
1556,"bceA","bacitracin ABC efflux transporter ATP-binding protein"
1556,"bceS","two-component sensor histidine kinase"
1557,"bceR","two-component response regulator controlling resistance to antibiotics affecting the envelope YtsB"
1557,"ytrF","metabolite permease"
1557,"ytrE","ABC transporter ATP-binding protein"
1557,"ytrD","ABC transporter permease"
1557,"ytrC","ABC transporter permease"
1557,"ytrB","ABC transporter ATP-binding protein"
1558,"ytrA","GntR family transcriptional regulator"
1559,"ytzC","hypothetical protein"
1559,"ytqA","Fe-S oxidoreductase"
1560,"ytqB","RNA methylase"
1561,"ytpB","hypothetical protein"
1562,"yceC","stress adaptation protein"
1563,"ytpA","bacilysocin synthesis or export phospholipase"
1564,"ytoA","hypothetical protein"
1565,"ytnA","amino acid permease"
1566,"asnB","asparagine synthetase"
1567,"yceD","stress adaptation protein"
1568,"metK","S-adenosylmethionine synthetase"
1569,"pckA","phosphoenolpyruvate carboxykinase"
1570,"ytmB","hypothetical protein"
1571,"ytmA","hydrolase"
1571,"ytlA","ABC transporter"
1571,"ytlC","ABC transporter ATP-binding protein"
1572,"yceE","stress adaptation protein"
1573,"ytlD","permease"
1574,"ytkD","nucleoside triphosphate phosphohydrolase"
1575,"ytkC","autolytic amidase"
1576,"dps","DNA-protecting protein, ferritin"
1577,"ytzI","hypothetical protein"
1578,"ytkA","lipoprotein"
1579,"luxS","S-ribosylhomocysteinase"
1580,"ytjA","hypothetical protein"
1581,"ytiB","carbonic anhydrase"
1582,"rpmE2","50S ribosomal protein L31"
1582,"ythA","cytochrome d oxidase subunit"
1583,"yceF","stress adaptation transporter"
1584,"ythB","cytochrome bd ubiquinol oxidase subunit II"
1585,"ytzL","hypothetical protein"
1585,"mntD","manganese ABC transporter permease"
1585,"mntC","manganese ABC transporter permease"
1585,"mntB","manganese ABC transporter ATP-binding protein"
1586,"mntA","manganese ABC transporter manganese binding lipoprotein"
1586,"menC","O-succinylbenzoate-CoA synthase"
1587,"menE","O-succinylbenzoic acid--CoA ligase"
1588,"yceG","hypothetical protein"
1588,"menB","naphthoate synthase"
1588,"ytxM","esterase"
1588,"menD","2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase"
1589,"menF","menaquinone-specific isochorismate synthase"
1590,"yteA","hypothetical protein"
1591,"ytdA","UTP-glucose-1-phosphate uridylyltransferase"
1591,"ytcA","UDP-glucose dehydrogenase"
1591,"ytcB","UDP-glucose epimerase"
1592,"ytcC","glucosyltransferase"
1592,"ytxO","hypothetical protein"
1592,"cotS","spore coat protein"
1593,"cotSA","spore coat protein"
1594,"cotI","spore coat protein"
1595,"ytaB","receptor"
1596,"glgP","glycogen phosphorylase"
1597,"yceH","hypothetical protein"
1597,"glgA","glycogen synthase"
1597,"glgD","glucose-1-phosphate adenylyltransferase"
1597,"glgC","glucose-1-phosphate adenylyltransferase"
1598,"glgB","glycogen branching protein"
1599,"yceI","transporter"
1600,"thiT","thiamin permease"
1600,"yuaI","acetyl-transferase"
1600,"yuaG","flotillin-like protein"
1601,"yuaF","membrane integrity integral inner membrane protein"
1602,"yuaE","hypothetical protein"
1603,"yuaD","hypothetical protein"
1603,"gbsB","choline dehydrogenase"
1604,"gbsA","glycine betaine aldehyde dehydrogenase, NAD+-dependent"
1605,"yuaC","transcriptional regulator"
1606,"yuaB","hypothetical protein"
1606,"ktrA","potassium uptake protein"
1607,"ktrB","potassium transporter ATPase"
1608,"yubF","hypothetical protein"
1608,"lytG","exoglucosaminidase"
1609,"yceJ","efflux transporter"
1610,"yubD","efflux transporter"
1611,"cdoA","cysteine dioxygenase"
1612,"yubB","undecaprenyl pyrophosphate phosphatase"
1613,"yubA","hypothetical protein"
1614,"yulF","biofilm formation protein"
1614,"yulE","L-rhamnose isomerase"
1614,"yulD","L-rhamnose mutarotase"
1614,"yulC","rhamnulokinase"
1615,"yulB","DeoR family transcriptional regulator"
1616,"yuxG","short chain dehydrogenase"
1616,"tlpB","methyl-accepting chemotaxis protein"
1617,"yceK","ArsR family transcriptional regulator"
1618,"yaaA","RNA binding protein"
1619,"mcpA","methyl-accepting chemotaxis protein"
1620,"tlpA","methyl-accepting chemotaxis protein"
1621,"opuAA","glycine/betaine ABC transporter ATP-binding protein"
1622,"mcpB","methyl-accepting chemotaxis protein"
1623,"tgl","transglutaminase"
1624,"yuzH","hypothetical protein"
1625,"yugU","hypothetical protein"
1626,"yugT","oligo-1,6-glucosidase"
1626,"yugS","hypothetical protein"
1626,"yugP","metal-dependent protease/peptidase"
1627,"yuzI","hypothetical protein"
1627,"mstX","atypical membrane-integrating protein"
1628,"yugO","potassium channel protein"
1629,"yugN","hypothetical protein"
1630,"yugM","transporter"
1631,"pgi","glucose-6-phosphate isomerase"
1632,"yugK","NADH-dependent butanol dehydrogenase"
1633,"opuAB","glycine betaine ABC transporter permease"
1634,"yugJ","NADH-dependent butanol dehydrogenase"
1635,"yuzA","hypothetical protein"
1636,"yugI","general stress protein 13"
1636,"alaT","hypothetical protein"
1637,"yugG","Lrp/AsnC family transcriptional regulator"
1638,"yugF","hydrolase"
1639,"yugE","hypothetical protein"
1640,"patB","C-S lyase"
1640,"kinB","two-component sensor histidine kinase"
1641,"opuAC","glycine betaine ABC transporter substrate-binding protein"
1642,"kapB","factor required for KinB signal transduction and activation of the phosphorelay to sporulation"
1643,"kapD","sporulation inhibitor KapD"
1644,"yuxJ","exporter"
1644,"pbpD","penicillin-binding protein 4"
1645,"yuxK","hypothetical protein"
1646,"yufK","hypothetical protein"
1646,"yufL","sensory histidine kinase DcuS"
1647,"yufM","two-component response regulator YufL"
1648,"yufN","lipoprotein"
1649,"amhX","amidohydrolase"
1649,"yufO","carbohydrate ABC transporter ATP-binding protein"
1649,"yufP","permease"
1650,"yufQ","permease"
1651,"maeN","Na+/malate symporter"
1652,"yufS","bacteriocin"
1652,"mrpA","monovalent cation/H+ antiporter subunit A"
1652,"mrpB","monovalent cation/H+ antiporter subunit B"
1652,"mrpC","monovalent cation/H+ antiporter subunit C"
1652,"mrpD","monovalent cation/H+ antiporter subunit D"
1652,"mrpE","monovalent cation/H+ antiporter subunit E"
1652,"mrpF","monovalent cation/H+ antiporter subunit F"
1653,"mrpG","monovalent cation/H+ antiporter subunit G"
1653,"yuxO","esterase"
1654,"comA","two-component response regulator"
1655,"ycgA","hypothetical protein"
1655,"comP","two-component sensor histidine kinase"
1655,"comX","competence pheromone precursor (pheromone peptide aa 46->55, modified)"
1656,"comQ","isoprenyl transferase"
1657,"degQ","pleiotropic regulator"
1658,"yuzC","inner spore coat protein"
1659,"yuxH","phosphodiesterase"
1659,"yueK","nicotinate phosphoribosyltransferase"
1660,"pncA","nicotinamidase"
1661,"yueI","hypothetical protein"
1662,"yueH","hypothetical protein"
1663,"yueG","spore germination protein"
1664,"yueF","hypothetical protein"
1665,"yuzE","hypothetical protein"
1666,"yuzF","hypothetical protein"
1667,"yueE","metal-dependent phosphohydrolase"
1668,"yueD","short chain dehydrogenase"
1668,"yueC","hypothetical protein"
1669,"yueB","bacteriophage SPP1 receptor"
1670,"ycgB","hypothetical protein"
1671,"yukB","cell division protein"
1671,"yukC","bacteriocin production protein"
1672,"yukD","bacteriocin"
1673,"yukE","hypothetical protein"
1674,"amyE","alpha-amylase"
1675,"yukF","transcriptional regulator"
1676,"ald","L-alanine dehydrogenase"
1677,"yukJ","hypothetical protein"
1677,"ybdZ","hypothetical protein"
1677,"dhbF","siderophore 2,3-dihydroxybenzoate-glycine-threonine trimeric ester bacillibactin synthetase"
1677,"dhbB","isochorismatase"
1677,"dhbE","2,3-dihydroxybenzoate-AMP ligase"
1677,"dhbC","isochorismate synthase DhbC"
1678,"dhbA","2,3-dihydroxybenzoate-2,3-dehydrogenase"
1679,"besA","bacillibactin trilactone hydrolase"
1680,"yuiH","sulfite oxidase"
1681,"bioYB","biotin transporter"
1682,"yuiF","amino acid transporter"
1683,"yuiE","leucyl aminopeptidase"
1684,"ldh","L-lactate dehydrogenase"
1685,"yuiD","hypothetical protein"
1686,"yuiC","hypothetical protein"
1687,"yuiB","hypothetical protein"
1688,"yuiA","hypothetical protein"
1689,"yumB","NAD-disulfide oxidoreductase"
1690,"yumC","ferredoxin-NADP reductase"
1691,"yuzG","hypothetical protein"
1692,"guaC","guanosine 5'-monophosphate oxidoreductase"
1692,"paiB","hypothetical protein"
1693,"paiA","polyamine N-acetyltransferase"
1694,"yutM","Fe-S cluster assembly chaperone"
1695,"dapF","diaminopimelate epimerase"
1696,"yutK","Na+(H+)/nucleoside cotransporter"
1697,"lctP","L-lactate permease"
1698,"yuzB","hypothetical protein"
1699,"yutJ","NADH dehydrogenase"
1700,"yuzD","sulfur oxido-reduction management enzyme"
1701,"yutI","(Fe-S)-binding protein"
1702,"yuxL","acylaminoacyl peptidase"
1702,"thrB","homoserine kinase"
1702,"thrC","threonine synthase"
1703,"hom","homoserine dehydrogenase"
1704,"yutH","spore coat-associated protein"
1705,"yutG","phosphatidylglycerophosphatase A"
1705,"yutF","p-nitrophenyl phosphatase"
1705,"yutE","hypothetical protein"
1706,"yutD","hypothetical protein"
1707,"yutC","lipoprotein"
1708,"lipA","lipoyl synthase"
1709,"lytH","sporulation-specific L-Ala-D-Glu endopeptidase"
1710,"yunB","spore formation protein"
1711,"yunC","RNA binding protein"
1711,"yunD","nuclease/nucleotidase/phosphoesterase"
1712,"mdr","multidrug-efflux transporter"
1712,"yunE","hypothetical protein"
1712,"yunF","hypothetical protein"
1713,"yunG","hypothetical protein"
1714,"pucH","allantoinase"
1715,"pucR","purine degradation operon transcriptional regulator"
1715,"pucJ","uric acid permease"
1715,"pucK","uric acid permease"
1715,"pucL","urate oxidase with peroxide reductase N-terminal domain"
1716,"pucM","urate oxidase structural factor"
1717,"yuzJ","hypothetical protein"
1717,"pucE","xanthine dehydrogenase, iron-sulfur subunit"
1717,"pucD","xanthine dehydrogenase, substrate and molybdenum cofactor subunit"
1717,"pucC","xanthine dehydrogenase, FAD-binding subunit"
1717,"pucB","enzyme for molybdopterin cofactor synthesis required for xanthine dehydrogenase"
1718,"pucA","xanthine dehydrogenase molybdopterin recruitment factor"
1719,"ycgE","transcriptional regulator"
1719,"pucG","ureidoglycolate lyase"
1720,"yurH","allantoate amidohydrolase"
1721,"bsn","ribonuclease"
1722,"yurJ","multiple sugar ABC transporter ATP-binding protein"
1722,"frlR","DNA-binding transcriptional regulator FrlR"
1723,"ycgF","aminoacid export permease"
1723,"frlD","fructoselysine kinase"
1723,"frlM","fructose-amino acid permease"
1724,"frlN","fructose-amino acid permease"
1725,"frlO","fructose amino acid-binding lipoprotein"
1726,"frlB","fructoselysine-6-P-deglycase"
1727,"yurQ","excinuclease"
1728,"yurR","oxidoreductase"
1729,"ycgG","hypothetical protein"
1729,"sspG","small acid-soluble spore protein"
1730,"yurS","hypothetical protein"
1731,"yurT","methylglyoxalase"
1732,"yuzN","transcriptional regulator"
1732,"sufB","FeS cluster formation protein"
1732,"iscU","iron-sulfur cluster assembly scaffold protein"
1732,"sufS","cysteine desulfurase"
1732,"sufD","FeS assembly protein SufD"
1732,"sufC","sulfur mobilizing ABC protein, ATPase"
1733,"ycgH","amino acid transporter"
1734,"yuzK","hypothetical protein"
1735,"yurZ","hypothetical protein"
1735,"metN","methionine ABC transporter, substrate binding lipoprotein"
1735,"metP","methionine ABC transporter permease"
1736,"metQ","methionine ABC transporter ATP-binding protein"
1737,"yusD","hypothetical protein"
1737,"yusE","thiol-disulfide oxidoreductase"
1737,"yusF","ribonuclease"
1738,"yusG","hypothetical protein"
1739,"yusH","glycine cleavage system protein H"
1740,"yusI","oxidoreductase"
1740,"fadE","acyl-CoA dehydrogenase"
1740,"yusK","acetyl-CoA acetyltransferase"
1741,"fadN","enoyl-CoA hydratase"
1742,"yuzL","hypothetical protein"
1743,"fadM","fatty acids degradation oxidoreductase"
1743,"yuzM","hypothetical protein"
1744,"yusN","hypothetical protein"
1744,"yusO","MarR family transcriptional regulator"
1744,"yusP","multidrug-efflux transporter"
1745,"ycgI","methyltransferase"
1745,"yusQ","tautomerase"
1745,"yusR","3-oxoacyl-ACP reductase"
1746,"yusS","3-oxoacyl-ACP reductase"
1747,"yusT","LysR family transcriptional regulator"
1747,"yusU","hypothetical protein"
1748,"yusV","iron(III)-siderophore transporter ATP binding protein"
1749,"yusW","lipoprotein"
1749,"yusZ","short chain dehydrogenase"
1750,"nadE","NAD synthetase"
1751,"mrgA","metalloregulation DNA-binding stress protein"
1752,"htrB","HtrA-like serine protease"
1752,"cssR","two-component response regulator"
