"Operon_ID","Gene","Product"
10784,"HCP21_00153760","hypothetical protein"
10784,"HCP21_00174120","MORN repeat."
10785,"HCP21_00181440","hypothetical protein"
10785,"HCP21_00100290","hypothetical protein"
10786,"HCP21_00111510","hypothetical protein"
10787,"HCP21_00130490","2-methylthioadenine synthetase"
10788,"HCP21_00166780","hypothetical protein"
10788,"HCP21_00040190","hypothetical protein"
10788,"HCP21_00127250","hypothetical protein"
10788,"HCP21_00169460","hypothetical protein"
10789,"HCP21_00196570","DNA binding domain, excisionase family"
10790,"HCP21_00033100","hypothetical protein"
10791,"HCP21_00082720","hypothetical protein"
10792,"HCP21_00087670","hypothetical protein"
10793,"HCP21_00056050","hypothetical protein"
10793,"HCP21_00103150","hypothetical protein"
10794,"HCP21_00103180","hypothetical protein"
10795,"HCP21_00135700","hypothetical protein"
10795,"HCP21_00219060","hypothetical protein"
10795,"HCP21_00118790","hypothetical protein"
10795,"HCP21_00188690","hypothetical protein"
10795,"HCP21_00218360","hypothetical protein"
10796,"HCP21_00001260","hypothetical protein"
10797,"HCP21_00215460","Actin."
10798,"HCP21_00020960","hypothetical protein"
10798,"HCP21_00080730","hypothetical protein"
10798,"HCP21_00100340","hypothetical protein"
10799,"HCP21_00142140","hypothetical protein"
10800,"HCP21_00041110","hypothetical protein"
10800,"HCP21_00055560","Pumilio-family RNA binding repeat."
10801,"HCP21_00144080","hypothetical protein"
10801,"HCP21_00151180","Uncharacterized conserved protein"
10802,"HCP21_00167590","hypothetical protein"
10803,"HCP21_00020330","hypothetical protein"
10803,"HCP21_00041960","hypothetical protein"
10804,"HCP21_00096070","hypothetical protein"
10805,"HCP21_00125720","Serine/threonine protein kinase"
10806,"HCP21_00202770","hypothetical protein"
10807,"HCP21_00086370","hypothetical protein"
10808,"HCP21_00021290","hypothetical protein"
10809,"HCP21_00025290","hypothetical protein"
10810,"HCP21_00051480","hypothetical protein"
10810,"HCP21_00095150","hypothetical protein"
10811,"HCP21_00131270","thiamine-monophosphate kinase"
10811,"HCP21_00146860","hypothetical protein"
10811,"HCP21_00201030","hypothetical protein"
10811,"HCP21_00149920","hypothetical protein"
10811,"HCP21_00174990","hypothetical protein"
10811,"HCP21_00007960","hypothetical protein"
10812,"HCP21_00215660","hypothetical protein"
10813,"HCP21_00035220","hypothetical protein"
10814,"HCP21_00107750","Predicted oxidoreductases (related to aryl-alcohol dehydrogenases)"
10814,"HCP21_00032510","hypothetical protein"
10815,"HCP21_00044520","hypothetical protein"
10816,"HCP21_00234330","Serine/threonine protein kinase"
10816,"HCP21_00074670","hypothetical protein"
10816,"HCP21_00020180","DnaJ-class molecular chaperone with C-terminal Zn finger domain"
10817,"HCP21_00154340","Transcriptional accessory protein"
10818,"HCP21_00183850","hypothetical protein"
10819,"HCP21_00186830","Transcriptional accessory protein"
10819,"HCP21_00021560","hypothetical protein"
10820,"HCP21_00075510","hypothetical protein"
10820,"HCP21_00166880","hypothetical protein"
10820,"HCP21_00171530","hypothetical protein"
10820,"HCP21_00196640","hypothetical protein"
10821,"HCP21_00232740","hypothetical protein"
10822,"HCP21_00098360","hypothetical protein"
10823,"HCP21_00105760","hypothetical protein"
10824,"HCP21_00124090","hypothetical protein"
10825,"HCP21_00132900","Predicted kinase"
10826,"HCP21_00040310","Panthothenate synthetase"
10827,"HCP21_00052070","Ankyrin repeat."
10827,"HCP21_00161740","hypothetical protein"
10827,"HCP21_00159130","hypothetical protein"
10828,"HCP21_00193070","hypothetical protein"
10828,"HCP21_00100360","hypothetical protein"
10828,"HCP21_00136920","Beige/BEACH domain."
10828,"HCP21_00008720","hypothetical protein"
10828,"HCP21_00058080","Phosphatidylinositol 5-phosphate phosphatase"
10828,"HCP21_00062690","Transposase and inactivated derivatives, IS30 family"
10828,"HCP21_00091040","hypothetical protein"
10829,"HCP21_00128670","hypothetical protein"
10830,"HCP21_00232130","hypothetical protein"
10830,"HCP21_00062940","hypothetical protein"
10831,"HCP21_00092540","hypothetical protein"
10831,"HCP21_00161090","Brix domain."
10831,"HCP21_00175160","hypothetical protein"
10832,"HCP21_00146870","hypothetical protein"
10832,"HCP21_00037470","hypothetical protein"
10833,"HCP21_00076010","hypothetical protein"
10834,"HCP21_00078540","hypothetical protein"
10834,"HCP21_00095190","Serine/threonine protein kinase"
10835,"HCP21_00160670","hypothetical protein"
10836,"HCP21_00220750","hypothetical protein"
10837,"HCP21_00224830","hypothetical protein"
10837,"HCP21_00001900","hypothetical protein"
10837,"HCP21_00031130","recF protein"
10838,"HCP21_00073860","hypothetical protein"
10839,"HCP21_00096930","Ca2+-binding protein (EF-Hand superfamily)"
10839,"HCP21_00138850","hypothetical protein"
10840,"HCP21_00188760","recF protein"
10840,"HCP21_00008280","hypothetical protein"
10841,"HCP21_00032410","hypothetical protein"
10842,"HCP21_00122490","hypothetical protein"
10842,"HCP21_00177890","hypothetical protein"
10842,"HCP21_00187560","Pumilio-family RNA binding repeat."
10842,"HCP21_00018450","ABC-type multidrug transport system, ATPase and permease components"
10843,"HCP21_00111300","hypothetical protein"
10844,"HCP21_00218380","Thioesterase superfamily."
10844,"HCP21_00160530","Nuclease-related domain."
10845,"HCP21_00100430","hypothetical protein"
10846,"HCP21_00144460","CRISPR-associated endonuclease Cas1, NMENI subtype"
10846,"HCP21_00047840","hypothetical protein"
10847,"HCP21_00170870","hypothetical protein"
10847,"HCP21_00013710","hypothetical protein"
10847,"HCP21_00110710","hypothetical protein"
10847,"HCP21_00115900","hypothetical protein"
10847,"HCP21_00150470","hypothetical protein"
10847,"HCP21_00150880","hypothetical protein"
10847,"HCP21_00057990","hypothetical protein"
10847,"HCP21_00062010","hypothetical protein"
10847,"HCP21_00174280","hypothetical protein"
10848,"HCP21_00044750","hypothetical protein"
10848,"HCP21_00087420","hypothetical protein"
10848,"HCP21_00157050","SinI restriction endonuclease."
10848,"HCP21_00035850","Malate/lactate dehydrogenases"
10849,"HCP21_00097240","hypothetical protein"
10850,"HCP21_00117590","hypothetical protein"
10851,"HCP21_00149880","hypothetical protein"
10851,"HCP21_00092010","hypothetical protein"
10852,"HCP21_00157700","hypothetical protein"
10852,"HCP21_00190070","Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, alpha subunit"
10853,"HCP21_00226120","Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, alpha subunit"
10853,"HCP21_00021080","hypothetical protein"
10853,"HCP21_00054730","hypothetical protein"
10854,"HCP21_00090040","hypothetical protein"
10854,"HCP21_00215820",NA
10855,"HCP21_00060830","hypothetical protein"
10855,"HCP21_00155330","hypothetical protein"
10855,"HCP21_00085970","Helicase associated domain (HA2)."
10855,"HCP21_00088810","hypothetical protein"
10856,"HCP21_00190570","Predicted ATPase involved in replication control, Cdc46/Mcm family"
10857,"HCP21_00017490","hypothetical protein"
10857,"HCP21_00110770","hypothetical protein"
10858,"HCP21_00060080","hypothetical protein"
10859,"HCP21_00080820","hypothetical protein"
10859,"HCP21_00107610","hypothetical protein"
10859,"HCP21_00120230","phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase, prokaryotic"
10859,"HCP21_00133530","IBR domain."
10859,"HCP21_00082350","RNA methyltransferase, RsmE family"
10859,"HCP21_00173720","hypothetical protein"
10860,"HCP21_00225650","Uncharacterized protein conserved in bacteria"
10861,"HCP21_00032710","Flavodoxins"
10861,"HCP21_00069370","hypothetical protein"
10861,"HCP21_00107590","hypothetical protein"
10861,"HCP21_00230530","hypothetical protein"
10861,"HCP21_00048580","hypothetical protein"
10861,"HCP21_00069650","hypothetical protein"
10861,"HCP21_00146050","hypothetical protein"
10862,"HCP21_00212610","hypothetical protein"
10862,"HCP21_00216310","hypothetical protein"
10862,"HCP21_00021500","hypothetical protein"
10862,"HCP21_00115150","hypothetical protein"
10862,"HCP21_00123450","hypothetical protein"
10863,"HCP21_00234110","hypothetical protein"
10863,"HCP21_00221610","hypothetical protein"
10863,"HCP21_00058150","hypothetical protein"
10864,"HCP21_00091090","hypothetical protein"
10865,"HCP21_00096200","hypothetical protein"
10865,"HCP21_00048650","hypothetical protein"
10865,"HCP21_00072290","hypothetical protein"
10865,"HCP21_00214990","hypothetical protein"
10865,"HCP21_00032740","hypothetical protein"
10866,"HCP21_00071520","RNA binding activity-knot of a chromodomain."
10867,"HCP21_00228320","hypothetical protein"
10867,"HCP21_00084580","hypothetical protein"
10868,"HCP21_00092630","hypothetical protein"
10868,"HCP21_00179170","hypothetical protein"
10869,"HCP21_00106930","transposase, IS605 OrfB family, central region"
10870,"HCP21_00197300","hypothetical protein"
10871,"HCP21_00214270","hypothetical protein"
10872,"HCP21_00100460","hypothetical protein"
10872,"HCP21_00022720","hypothetical protein"
10872,"HCP21_00036280","Papain family cysteine protease."
10873,"HCP21_00043980","hypothetical protein"
10873,"HCP21_00214350","hypothetical protein"
10874,"HCP21_00062780","hypothetical protein"
10874,"HCP21_00117560","hypothetical protein"
10874,"HCP21_00006940","hypothetical protein"
10874,"HCP21_00106680","hypothetical protein"
10875,"HCP21_00140360","hypothetical protein"
10875,"HCP21_00044340","hypothetical protein"
10876,"HCP21_00162670","hypothetical protein"
10876,"HCP21_00013120","hypothetical protein"
10877,"HCP21_00037790","Serine/threonine protein kinase"
10878,"HCP21_00079710","hypothetical protein"
10878,"HCP21_00138740","hypothetical protein"
10879,"HCP21_00125320","glycyl-tRNA synthetase, dimeric type"
10879,"HCP21_00131490","Uncharacterized conserved protein"
10880,"HCP21_00237250","hypothetical protein"
10881,"HCP21_00009090","hypothetical protein"
10881,"HCP21_00218970","hypothetical protein"
10882,"HCP21_00234000","Predicted enzyme with a TIM-barrel fold"
10883,"HCP21_00212780","hypothetical protein"
10884,"HCP21_00042720","hypothetical protein"
10885,"HCP21_00037260","hypothetical protein"
10885,"HCP21_00031840","Regulator of polyketide synthase expression"
10886,"HCP21_00098400","hypothetical protein"
10886,"HCP21_00192340","Predicted tRNA(5-methylaminomethyl-2-thiouridylate) methyltransferase, contains the PP-loop ATPase domain"
10887,"HCP21_00186770","hypothetical protein"
10888,"HCP21_00216950","hypothetical protein"
10888,"HCP21_00167850","hypothetical protein"
10889,"HCP21_00210160","hypothetical protein"
10889,"HCP21_00219420","hypothetical protein"
10889,"HCP21_00012300","Uncharacterized conserved protein"
10890,"HCP21_00224060","hypothetical protein"
10890,"HCP21_00091800","hypothetical protein"
10891,"HCP21_00183830","hypothetical protein"
10891,"HCP21_00089020","hypothetical protein"
10891,"HCP21_00053840","hypothetical protein"
10891,"HCP21_00089180","hypothetical protein"
10892,"HCP21_00083910","hypothetical protein"
10892,"HCP21_00044680","hypothetical protein"
10892,"HCP21_00044710","hypothetical protein"
10893,"HCP21_00089260","DNA repair protein RadA"
10894,"HCP21_00215260","TM2 domain."
10895,"HCP21_00032520","hypothetical protein"
10896,"HCP21_00044080","hypothetical protein"
10897,"HCP21_00069440","hypothetical protein"
10897,"HCP21_00159870","hypothetical protein"
10898,"HCP21_00137260","hypothetical protein"
10898,"HCP21_00233130","hypothetical protein"
10899,"HCP21_00011450","hypothetical protein"
10899,"HCP21_00200860","hypothetical protein"
10899,"HCP21_00030860","hypothetical protein"
10900,"HCP21_00201620","hypothetical protein"
10901,"HCP21_00126670","hypothetical protein"
10902,"HCP21_00126760","hypothetical protein"
10903,"HCP21_00206940","hypothetical protein"
10904,"HCP21_00062990","hypothetical protein"
10905,"HCP21_00069480","hypothetical protein"
10905,"HCP21_00171340","hypothetical protein"
10906,"HCP21_00122370","Protein kinase domain."
10907,"HCP21_00063240","hypothetical protein"
10908,"HCP21_00145190","hypothetical protein"
10908,"HCP21_00160040","hypothetical protein"
10909,"HCP21_00204000","hypothetical protein"
10909,"HCP21_00196450","hypothetical protein"
10910,"HCP21_00047920","hypothetical protein"
10910,"HCP21_00127760","tRNA-guanine transglycosylases, various specificities"
10911,"HCP21_00148160","uncharacterized domain HDIG"
10911,"HCP21_00182260","hypothetical protein"
10912,"HCP21_00231190","hypothetical protein"
10912,"HCP21_00021830","hypothetical protein"
10912,"HCP21_00124910","hypothetical protein"
10912,"HCP21_00074680","hypothetical protein"
10912,"HCP21_00077290","Alpha-L-rhamnosidase N-terminal domain./Bacterial alpha-L-rhamnosidase."
10913,"HCP21_00219710","ACT domain-containing protein"
10913,"HCP21_00071630","hypothetical protein"
10914,"HCP21_00123340","hypothetical protein"
10915,"HCP21_00215830",NA
10916,"HCP21_00005630","hypothetical protein"
10917,"HCP21_00081650","hypothetical protein"
10917,"HCP21_00056270","hypothetical protein"
10918,"HCP21_00083260","RecG-like helicase"
10918,"HCP21_00092740","hypothetical protein"
10919,"HCP21_00125860","hypothetical protein"
10919,"HCP21_00200790","Ribosome-associated heat shock protein implicated in the recycling of the 50S subunit (S4 paralog)"
10920,"HCP21_00064990","hypothetical protein"
10921,"HCP21_00121510","hypothetical protein"
10922,"HCP21_00112270","hypothetical protein"
10922,"HCP21_00112440","hypothetical protein"
10922,"HCP21_00128880","hypothetical protein"
10923,"HCP21_00037150","Archaeal/vacuolar-type H+-ATPase subunit A"
10924,"HCP21_00104770","hypothetical protein"
10925,"HCP21_00063280","hypothetical protein"
10926,"HCP21_00010440","hypothetical protein"
10926,"HCP21_00014210","electron transport complex, RnfABCDGE type, B subunit"
10927,"HCP21_00060880","hypothetical protein"
10928,"HCP21_00084530","hypothetical protein"
10928,"HCP21_00096840","hypothetical protein"
10929,"HCP21_00076190","hypothetical protein"
10929,"HCP21_00237810","hypothetical protein"
10930,"HCP21_00101280","hypothetical protein"
10930,"HCP21_00193450","hypothetical protein"
10930,"HCP21_00232020","hypothetical protein"
10930,"HCP21_00136390","hypothetical protein"
10931,"HCP21_00176150","hypothetical protein"
10932,"HCP21_00036910","hypothetical protein"
10932,"HCP21_00074690","hypothetical protein"
10933,"HCP21_00166900","hypothetical protein"
10934,"HCP21_00036970","Protein kinase domain."
10935,"HCP21_00172230","hypothetical protein"
10936,"HCP21_00005190","hypothetical protein"
10937,"HCP21_00011760","hypothetical protein"
10938,"HCP21_00040150","hypothetical protein"
10938,"HCP21_00053890","hypothetical protein"
10938,"HCP21_00214220","hypothetical protein"
10938,"HCP21_00013620","nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase"
10939,"HCP21_00054560","hypothetical protein"
10939,"HCP21_00092930","hypothetical protein"
10939,"HCP21_00127660","Aldo/keto reductases, related to diketogulonate reductase"
10940,"HCP21_00008530","LICD Protein Family."
10940,"HCP21_00215470","Actin and related proteins"
10940,"HCP21_00058930","hypothetical protein"
10941,"HCP21_00128830",NA
10941,"HCP21_00145220","hypothetical protein"
10941,"HCP21_00213220","hypothetical protein"
10941,"HCP21_00149350","D-alanine-D-alanine ligase and related ATP-grasp enzymes"
10941,"HCP21_00110240","hypothetical protein"
10941,"HCP21_00050960","hypothetical protein"
10941,"HCP21_00183460","hypothetical protein"
10941,"HCP21_00192990","Hpt domain."
10942,"HCP21_00201740","hypothetical protein"
10942,"HCP21_00011370","hypothetical protein"
10942,"HCP21_00060040","hypothetical protein"
10942,"HCP21_00020790","hypothetical protein"
10942,"HCP21_00021210","hypothetical protein"
10942,"HCP21_00182030","hypothetical protein"
10942,"HCP21_00081080","hypothetical protein"
10943,"HCP21_00060720","hypothetical protein"
10944,"HCP21_00067400","hypothetical protein"
10945,"HCP21_00094590","hypothetical protein"
10946,"HCP21_00097520","hypothetical protein"
10947,"HCP21_00182950","hypothetical protein"
10947,"HCP21_00084430","hypothetical protein"
10948,"HCP21_00169620","hypothetical protein"
10948,"HCP21_00216370","hypothetical protein"
10949,"HCP21_00227770","Phosphate starvation-inducible protein PhoH, predicted ATPase"
10950,"HCP21_00132840","hypothetical protein"
10951,"HCP21_00155020","hypothetical protein"
10952,"HCP21_00015790","hypothetical protein"
10953,"HCP21_00186780","hypothetical protein"
10954,"HCP21_00047890","hypothetical protein"
10954,"HCP21_00048500","MORN repeat."
10954,"HCP21_00002290","Cysteine sulfinate desulfinase/cysteine desulfurase and related enzymes"
10954,"HCP21_00056140","hypothetical protein"
10955,"HCP21_00080950","hypothetical protein"
10956,"HCP21_00149240","hypothetical protein"
10957,"HCP21_00198410","hypothetical protein"
10957,"HCP21_00202500","hypothetical protein"
10958,"HCP21_00011230","hypothetical protein"
10958,"HCP21_00032450","AAA ATPase containing von Willebrand factor type A (vWA) domain"
10959,"HCP21_00072350","Dipeptidyl peptidase IV (DPP IV) N-terminal region."
10960,"HCP21_00152980","hypothetical protein"
10960,"HCP21_00064880","hypothetical protein"
10961,"HCP21_00164280","hypothetical protein"
10962,"HCP21_00024890","hypothetical protein"
10963,"HCP21_00017920","Ribosomal protein S1"
10963,"HCP21_00035020","seryl-tRNA synthetase"
10963,"HCP21_00083760","Uncharacterized homolog of PSP1"
10964,"HCP21_00052610","hypothetical protein"
10965,"HCP21_00116680","hypothetical protein"
10966,"HCP21_00210770","hypothetical protein"
10967,"HCP21_00027750","hypothetical protein"
10968,"HCP21_00054790","hypothetical protein"
10968,"HCP21_00206140","hypothetical protein"
10969,"HCP21_00112050","hypothetical protein"
10970,"HCP21_00102230","hypothetical protein"
10971,"HCP21_00024290","hypothetical protein"
10972,"HCP21_00031780","Glycogen synthase"
10972,"HCP21_00049260","Excinuclease ATPase subunit"
10973,"HCP21_00044180","hypothetical protein"
10973,"HCP21_00003280","hypothetical protein"
10973,"HCP21_00148060","Protein of unknown function (DUF1703)."
10973,"HCP21_00037980","3-hydroxyacyl-CoA dehydrogenase"
10973,"HCP21_00212190","hypothetical protein"
10974,"HCP21_00152710","Ion channel."
10975,"HCP21_00166210","hypothetical protein"
10975,"HCP21_00056310","hypothetical protein"
10975,"HCP21_00112100","hypothetical protein"
10976,"HCP21_00172080","hypothetical protein"
10977,"HCP21_00180550","hypothetical protein"
10978,"HCP21_00187900","Uncharacterized protein conserved in bacteria"
10978,"HCP21_00213900","hypothetical protein"
10979,"HCP21_00044810","hypothetical protein"
10980,"HCP21_00087490","cAMP-binding proteins - catabolite gene activator and regulatory subunit of cAMP-dependent protein kinases"
10980,"HCP21_00022750","hypothetical protein"
10980,"HCP21_00106550","hypothetical protein"
10981,"HCP21_00124890","hypothetical protein"
10982,"HCP21_00203540","hypothetical protein"
10982,"HCP21_00057880","hypothetical protein"
10983,"HCP21_00209550","hypothetical protein"
10983,"HCP21_00153720","hypothetical protein"
10983,"HCP21_00064410","hypothetical protein"
10983,"HCP21_00201600","hypothetical protein"
10983,"HCP21_00193240","hypothetical protein"
10983,"HCP21_00233830","hypothetical protein"
10983,"HCP21_00098370","hypothetical protein"
10983,"HCP21_00114560","hypothetical protein"
10983,"HCP21_00221710","Serine/threonine protein kinase"
10983,"HCP21_00001820","hypothetical protein"
10984,"HCP21_00009680","Helix-turn-helix."
10985,"HCP21_00149310","hypothetical protein"
10985,"HCP21_00007680","Membrane protein involved in the export of O-antigen and teichoic acid"
10985,"HCP21_00020250","hypothetical protein"
10986,"HCP21_00101520","hypothetical protein"
10987,"HCP21_00033890","hypothetical protein"
10988,"HCP21_00080830","hypothetical protein"
10988,"HCP21_00162620","L-asparaginase/archaeal Glu-tRNAGln amidotransferase subunit D"
10988,"HCP21_00012450","Interferon-induced transmembrane protein."
10989,"HCP21_00103440","hypothetical protein"
10989,"HCP21_00141890","hypothetical protein"
10990,"HCP21_00167790","hypothetical protein"
10990,"HCP21_00174090","Uncharacterized protein conserved in bacteria"
10990,"HCP21_00235430","CRISPR associated protein Cas2."
10990,"HCP21_00182150","hypothetical protein"
10990,"HCP21_00205280","hypothetical protein"
10990,"HCP21_00159850","Protein phosphatase 2C."
10991,"HCP21_00161650","FHA domain."
10992,"HCP21_00023680","hypothetical protein"
10993,"HCP21_00196610","hypothetical protein"
10993,"HCP21_00121300","hypothetical protein"
10993,"HCP21_00109620","hypothetical protein"
10993,"HCP21_00113530","hypothetical protein"
10994,"HCP21_00191400","hypothetical protein"
10994,"HCP21_00224750","hypothetical protein"
10995,"HCP21_00134750","hypothetical protein"
10996,"HCP21_00022430","hypothetical protein"
10997,"HCP21_00181210","Zinc finger, ZZ type."
10998,"HCP21_00055630","Lyzozyme M1 (1,4-beta-N-acetylmuramidase)"
10999,"HCP21_00143640","hypothetical protein"
10999,"HCP21_00191250","Lyzozyme M1 (1,4-beta-N-acetylmuramidase)"
11000,"HCP21_00058220","Electron transfer flavoprotein, alpha subunit"
11001,"HCP21_00231240","hypothetical protein"
11001,"HCP21_00092830","hypothetical protein"
11002,"HCP21_00084480","hypothetical protein"
11002,"HCP21_00144560","acetyl-CoA acetyltransferases"
11003,"HCP21_00044690","Na+-driven multidrug efflux pump"
11003,"HCP21_00140260","hypothetical protein"
11004,"HCP21_00160990","hypothetical protein"
11005,"HCP21_00001680","hypothetical protein"
11005,"HCP21_00160770","hypothetical protein"
11005,"HCP21_00206810","alpha-1,4-glucan:alpha-1,4-glucan 6-glycosyltransferase"
11005,"HCP21_00220620","hypothetical protein"
11006,"HCP21_00101320","Uncharacterized protein conserved in bacteria"
11006,"HCP21_00070960","Acetyltransferase (isoleucine patch superfamily)"
11007,"HCP21_00146120","hypothetical protein"
11008,"HCP21_00023140","hypothetical protein"
11008,"HCP21_00112960","pseudouridylate synthase I"
11009,"HCP21_00133280","hypothetical protein"
11009,"HCP21_00133510","anaerobic ribonucleoside-triphosphate reductase activating protein"
11010,"HCP21_00047280","hypothetical protein"
11010,"HCP21_00076100","Protein of unknown function (DUF3298)."
11011,"HCP21_00206950","hypothetical protein"
11012,"HCP21_00002610","hypothetical protein"
11012,"HCP21_00101370","hypothetical protein"
11013,"HCP21_00127900","ribosomal protein L35"
11014,"HCP21_00132970","hypothetical protein"
11015,"HCP21_00028830","Domain of unknown function (DUF1814)."
11015,"HCP21_00222390","hypothetical protein"
11016,"HCP21_00171730","hypothetical protein"
11017,"HCP21_00012930","hypothetical protein"
11017,"HCP21_00095140","hypothetical protein"
11018,"HCP21_00210700","hypothetical protein"
11019,"HCP21_00224940","hypothetical protein"
11019,"HCP21_00233650","hypothetical protein"
11019,"HCP21_00144430","hypothetical protein"
11020,"HCP21_00197310","Cation transport ATPase"
11021,"HCP21_00155860","hypothetical protein"
11021,"HCP21_00189170","H(+)-transporting ATP synthase, vacuolar type, subunit D"
11021,"HCP21_00030850","PWWP domain."
11022,"HCP21_00188730","hypothetical protein"
11023,"HCP21_00071780","EamA-like transporter family."
11023,"HCP21_00132320","hypothetical protein"
11023,"HCP21_00033930","hypothetical protein"
11023,"HCP21_00078840","hypothetical protein"
11024,"HCP21_00117890","hypothetical protein"
11024,"HCP21_00128970","hypothetical protein"
11024,"HCP21_00079670","hypothetical protein"
11024,"HCP21_00153500","hypothetical protein"
11024,"HCP21_00178020","hypothetical protein"
11024,"HCP21_00198300","hypothetical protein"
11025,"HCP21_00102570","hypothetical protein"
11025,"HCP21_00186100","hypothetical protein"
11025,"HCP21_00093540","hypothetical protein"
11026,"HCP21_00149900","RNA-binding protein of the Puf family, translational repressor"
11027,"HCP21_00072710","hypothetical protein"
11027,"HCP21_00146960","Thioredoxin domain-containing protein"
11027,"HCP21_00024830","hypothetical protein"
11027,"HCP21_00027660","Methylase involved in ubiquinone/menaquinone biosynthesis"
11027,"HCP21_00045730","hypothetical protein"
11028,"HCP21_00189990","hypothetical protein"
11029,"HCP21_00197740","hypothetical protein"
11029,"HCP21_00194670","hypothetical protein"
11029,"HCP21_00027130","SAM domain (Sterile alpha motif)."
11029,"HCP21_00175110","hypothetical protein"
11030,"HCP21_00000600","hypothetical protein"
11031,"HCP21_00011640","hypothetical protein"
11032,"HCP21_00028790","hypothetical protein"
11033,"HCP21_00141940","hypothetical protein"
11034,"HCP21_00143120","hypothetical protein"
11034,"HCP21_00152800","hypothetical protein"
11035,"HCP21_00188110","hypothetical protein"
11035,"HCP21_00098510","hypothetical protein"
11035,"HCP21_00176100","hypothetical protein"
11035,"HCP21_00084540","hypothetical protein"
11035,"HCP21_00073790","hypothetical protein"
11036,"HCP21_00181490","hypothetical protein"
11037,"HCP21_00030890","ATP synthase, F1 epsilon subunit (delta in mitochondria)"
11038,"HCP21_00025820","hypothetical protein"
11038,"HCP21_00063670","hypothetical protein"
11038,"HCP21_00088140","hypothetical protein"
11038,"HCP21_00215840",NA
11038,"HCP21_00140050","hypothetical protein"
11038,"HCP21_00188500","hypothetical protein"
11038,"HCP21_00070020","hypothetical protein"
11038,"HCP21_00131680","hypothetical protein"
11039,"HCP21_00141770","Leishmanolysin."
11040,"HCP21_00066390","Response regulator with putative antiterminator output domain"
11040,"HCP21_00095970","hypothetical protein"
11040,"HCP21_00000650","DNA or RNA helicases of superfamily II"
11041,"HCP21_00075920","hypothetical protein"
11042,"HCP21_00229810","Multimeric flavodoxin WrbA"
11043,"HCP21_00011330","hypothetical protein"
11043,"HCP21_00087020","hypothetical protein"
11044,"HCP21_00117830","hypothetical protein"
11045,"HCP21_00176830","hypothetical protein"
11046,"HCP21_00200980","hypothetical protein"
11046,"HCP21_00062570","hypothetical protein"
11047,"HCP21_00213910","hypothetical protein"
11048,"HCP21_00206090","hypothetical protein"
11049,"HCP21_00019060","Electron transfer flavoprotein, alpha subunit"
11049,"HCP21_00089190","Geminivirus Rep catalytic domain."
11049,"HCP21_00101260","hypothetical protein"
11049,"HCP21_00038890","Zn-dependent hydrolases, including glyoxylases"
11049,"HCP21_00070900","hypothetical protein"
11050,"HCP21_00218420","Predicted ATPase (AAA+ superfamily)"
11051,"HCP21_00020830","hypothetical protein"
11052,"HCP21_00085500","hypothetical protein"
11053,"HCP21_00039530","hypothetical protein"
11054,"HCP21_00136910","hypothetical protein"
11055,"HCP21_00166220","hypothetical protein"
11055,"HCP21_00201800","UDP-N-acetylmuramyl pentapeptide phosphotransferase/UDP-N-acetylglucosamine-1-phosphate transferase"
11055,"HCP21_00018590","hypothetical protein"
11055,"HCP21_00109630","hypothetical protein"
11055,"HCP21_00226630","Pyruvate phosphate dikinase, PEP/pyruvate binding domain."
11055,"HCP21_00196670","Signal transduction histidine kinase"
11056,"HCP21_00090210","hypothetical protein"
11057,"HCP21_00098410","hypothetical protein"
11057,"HCP21_00129650","hypothetical protein"
11057,"HCP21_00143210","glutamyl-tRNA(Gln) and/or aspartyl-tRNA(Asn) amidotransferase, C subunit"
11057,"HCP21_00070830","hypothetical protein"
11058,"HCP21_00003290","hypothetical protein"
11059,"HCP21_00063290","DNA binding domain, excisionase family"
11059,"HCP21_00033210","hypothetical protein"
11059,"HCP21_00167410","hypothetical protein"
11059,"HCP21_00071640","hypothetical protein"
11060,"HCP21_00063000","hypothetical protein"
11061,"HCP21_00059860","Collagenase and related proteases"
11061,"HCP21_00097530","hypothetical protein"
11061,"HCP21_00208710","hypothetical protein"
11061,"HCP21_00102280","Transposase DDE domain."
11061,"HCP21_00066330","hypothetical protein"
11062,"HCP21_00182400","pseudouridine synthase"
11063,"HCP21_00204750","hypothetical protein"
11063,"HCP21_00175440","hypothetical protein"
11063,"HCP21_00176630","Protein tyrosine kinase."
11064,"HCP21_00129110","hypothetical protein"
11065,"HCP21_00215850","transcription termination factor Rho"
11066,"HCP21_00056280","hypothetical protein"
11067,"HCP21_00011650","hypothetical protein"
11068,"HCP21_00101240","NAD-dependent DNA ligase (contains BRCT domain type II)"
11068,"HCP21_00214000","hypothetical protein"
11069,"HCP21_00031240","hypothetical protein"
11069,"HCP21_00143920","hypothetical protein"
11070,"HCP21_00154830","hypothetical protein"
11071,"HCP21_00125060","Predicted membrane protein (DUF2207)."
11072,"HCP21_00159600","hypothetical protein"
11073,"HCP21_00089040","hypothetical protein"
11074,"HCP21_00128420","adenylosuccinate lyase"
11075,"HCP21_00008250","hypothetical protein"
11075,"HCP21_00172200","hypothetical protein"
