"protein","clustering_coefficient"
"RABEP2",0.666666666666667
"VPS45",0.333333333333333
"RAB4B",NA
"NAT14",0.333333333333333
"SNX15",NA
"HUNK",NA
"TMEM98",0.666666666666667
"RABGAP1L",NA
"ARHGAP31",NA
"ARHGAP33",NA
"HPS4",NA
"Sh3rf1",NA
"AMPD3",1
"C6orf97",NA
"CTSG",0
"DIP2B",0.666666666666667
"EVX1",NA
"H2AFJ",1
"HSD17B8",NA
"KIAA1797",0.666666666666667
"MSRB2",NA
"OR1E2",NA
"RNASE3",NA
"RPL13P12",1
"RPS17L",NA
"RPS26P11",NA
"SETD3",1
"SMR3B",NA
"STX10",1
"TCF15",NA
"YEATS2",1
"ALDH2C4",NA
"ATMS1",NA
"At1g04410",NA
"At1g07920",NA
"At1g07930",NA
"At1g07940",NA
"At1g09310",NA
"At1g80930",NA
"At2g01720",NA
"At2g04520",NA
"At2g30620",NA
"At2g31610",NA
"At2g36950",NA
"At2g47610",NA
"At3g05900",NA
"At3g08530",NA
"At3g09440",NA
"At3g11130",NA
"At3g50520",NA
"At3g53230",NA
"At3g53870",NA
"At3g62870",NA
"At4g24110",NA
"At4g24690",1
"At4g36130",NA
"At5g02490",NA
"At5g03340",NA
"At5g04120",NA
"At5g35530",NA
"At5g35680",NA
"At5g60390",NA
"BAG7",NA
"BASP1",1
"BCAT4",NA
"BIP1",NA
"BIP2",NA
"CB5-B",NA
"CB5-E",NA
"CRA1",NA
"CRU3",NA
"CYP71B7",NA
"CYP81F4",NA
"DMT2",NA
"DWF1",NA
"EIN3",NA
"EMB2296",NA
"ERD2",NA
"GAPC1",NA
"GAPC2",NA
"HCT",NA
"HMGB3",1
"HSC70-1",NA
"HSP70",NA
"HSP70B",NA
"HSP81-2",NA
"HSP81-3",NA
"HSP90.1",NA
"Hsp81.4",NA
"IAR1",NA
"JAZ6",NA
"KCS5",NA
"KCS6",NA
"LOS1",NA
"MAT3",NA
"MS2",NA
"MTO3",NA
"MUM4",NA
"OLEO1",NA
"OLEO2",NA
"PAL1",NA
"PAL2",NA
"PAL4",NA
"PDX1.1",NA
"PHYA",NA
"PPC1",NA
"PPC2",NA
"PPI1",NA
"RHM1",NA
"RHM3",NA
"RPN1A",NA
"RSR4",NA
"SAM-2",NA
"SAM1",NA
"UBP12",NA
"UPL2",NA
"VAMP721",NA
"EIF2D",NA
"ARMC8",0.666666666666667
"ATE1",1
"FAM122B",0
"MIOS",1
"MPST",1
"PRIM1",0.533333333333333
"PRIM2",0.666666666666667
"WDR75",0.333333333333333
"OIP5",0.666666666666667
"Exoc3",NA
"Exoc4",NA
"Ralbp1",NA
"OPN1LW",NA
"Psmc6",NA
"Psmd1",NA
"Psmd4",NA
"C20orf11",0.666666666666667
"TM7SF2",NA
"ITGB1BP2",0
"LIMD1",0.333333333333333
"Pdia3",NA
"WTIP",NA
"MAP6",0
"RBBP9",1
"SMCR8",1
"ACOT13",1
"C21orf63",1
"LINC00305",NA
"RNU6-2",NA
"RNU6-50",NA
"H",NA
"lid",NA
"ARHGAP9",0
"SMUG1",1
"STRBP",0
"C19orf29",0
"TMEM141",NA
"SYCP3",1
"MTSS1",NA
"Gtf2b",NA
"Tbp",0
"Tnpo1",NA
"GDE1",0
"DUSP21",NA
"LRFN1",1
"TSPAN15",NA
"BOLA1",NA
"TRMT112",1
"Ywhaq",NA
"Diap1",NA
"Ktn1",NA
"SKN7",NA
"ELMOD2",1
"FAM46B",NA
"FAM46D",NA
"DHRS4",NA
"PRR5L",NA
"RDH5",NA
"Arhgdib",NA
"ITM2C",0.333333333333333
"RNMT",1
"C14orf102",1
"PHF5A",0.428571428571429
"RNPC3",0
"SNRNP25",0
"SNRNP48",0
"ZCRB1",0
"ZMAT5",0
"SLFN11",1
"LRCH2",1
"RGPD1",0
"KPNB2",NA
"NOVA1",NA
"TSR2",0.666666666666667
"EDEM2",1
"Tpm2",NA
"Eif3l",NA
"Polr1b",NA
"IGKV2-40",1
"SDF2L1",0.5
"SLC22A11",NA
"FUZ",NA
"OMG",NA
"Vdr",0
"C12orf45",1
"DPCD",1
"RLN3",0
"Parp1",NA
"B7H6",NA
"CD276",1
"CELSR2",1
"CNNM2",1
"DCHS1",1
"FAT3",NA
"FAT4",NA
"FREM2",NA
"GPR125",NA
"NOMO3",1
"NRP2",NA
"PCDH20",NA
"PCDH7",NA
"PCDHGA11",NA
"PTK7",1
"TMEM59",1
"VPS26A",1
"SPRR1B",NA
"MICALL2",NA
"RGPD2",NA
"ITPRIP",0
"TMEM109",0
"LRRC3DN",NA
"RALGAPA1",0.5
"PLB1",NA
"S100A16",1
"PDCD11",0.5
"AGER",NA
"S100Z",NA
"NUDT9P1",NA
"CYP1B1",1
"Rangap1",1
"UNC79",0
"vpx",NA
"Sap30",NA
"C6orf211",1
"TTLL12",0.1
"GHITM",0.666666666666667
"NFXL1",1
"TRNAS2",NA
"IGHE",0.666666666666667
"C3orf26",1
"FRG1",1
"SRBD1",0.666666666666667
"ABCB8",1
"FAM86C1",1
"TACO1",1
"ZNF397",0.333333333333333
"DKKL1",NA
"ubc",NA
"SCT",0
"C1orf35",0
"NUP145",NA
"SEC16B",NA
"SAA1",NA
"DCBLD2",1
"SEMG2",1
"BAMBI",0.333333333333333
"C9orf9",0
"KDELR2",0
"CFD",0
"PRP11",NA
"PRP9",NA
"C16orf80",0.666666666666667
"C19orf43",1
"NRIP2",NA
"SEC31B",NA
"SF3B5",0.7
"SUGP1",1
"ARHGAP11A",0
"ARHGEF16",1
"ARHGEF17",1
"ARHGEF5",1
"CHST1",NA
"ISCU",1
"LAD1",NA
"LSR",0.666666666666667
"OSBPL3",0.666666666666667
"PARD3B",0.466666666666667
"RALGPS2",0.5
"SAV1",0.333333333333333
"SHROOM3",1
"SPIRE1",1
"TNS4",1
"S1PR5",NA
"Ilf2",NA
"SPPL2A",NA
"CD244",NA
"DNAJA4",0.333333333333333
"ZBTB37",NA
"PPP1R21",NA
"TYMS",0.666666666666667
"CASKIN2",1
"CBP",NA
"CYGB",NA
"FAM83G",0
"GAS2L1",NA
"GTSE1",0.833333333333333
"KIAA1522",1
"LEMD2",1
"LIMCH1",NA
"MAP7D3",1
"PALMD",NA
"PHLDB1",1
"PSRC1",0
"RASAL2",0.666666666666667
"SAMD1",NA
"SEPT10",1
"SEPT11",1
"SYDE1",1
"BAI2",0
"Lphn1",NA
"Ptpn12",NA
"ZUFSP",1
"SAC3D1",NA
"Sncaip",1
"ALG8",1
"C9orf156",0.333333333333333
"CD1A",NA
"CHCHD2",1
"FBXL17",1
"GATAD1",0
"GFPT2",1
"LANCL1",1
"MCF2L2",NA
"PARP6",NA
"SLC18A1",1
"SLC7A3",NA
"TM4SF4",NA
"TRIM34",0.333333333333333
"ZDHHC15",NA
"ZMYM5",NA
"CASC3",1
"FGF22",NA
"FZD10",NA
"GDAP1L1",NA
"IARS2",0.3
"KRT78",0.666666666666667
"RAB39B",1
"C6orf10",NA
"CAMKV",0.666666666666667
"CERS6",1
"DEPDC1",1
"FERMT1",NA
"LFNG",NA
"LGSN",NA
"MAB21L1",NA
"MARS2",NA
"NEK10",0.666666666666667
"OGFRL1",NA
"PGAP1",1
"PGCP",NA
"TACSTD2",NA
"TFB2M",0.666666666666667
"UQCRH",NA
"ZNF394",NA
"ACVR1C",NA
"ADH5P4",NA
"ALKBH2",1
"ALKBH5",1
"ARHGAP20",0
"ATP6V0D1",1
"CHODL",NA
"EIF3FP2",NA
"ETFB",1
"GFRAL",NA
"KSR1",NA
"MUC4",NA
"NAA20",1
"ProSAPiP1",NA
"TRIM14",1
"WDR83",NA
"AARS",0
"ATAD2B",NA
"C22orf28",0.333333333333333
"CHD2",0.5
"CIRH1A",0
"DDX18",0.166666666666667
"DDX31",0
"DDX51",0
"DHX8",0
"ESF1",0.333333333333333
"FAM120A",0
"GLYR1",0.333333333333333
"KIAA0664",0
"KIAA0913",0
"LARP4",0.333333333333333
"MAK16",0
"MYH14",0.333333333333333
"NOL10",0
"NOL11",0
"NOL9",0.333333333333333
"NOP14",0.5
"NSA2",0
"OASL",0
"OSBPL8",0.333333333333333
"PHF3",0
"PREP",0
"PRRC2C",0
"PUM1",0
"RBM6",0.333333333333333
"RNPEP",0
"RRP1",0
"SMCHD1",0.5
"SON",0.333333333333333
"SURF6",0
"TEX10",0.4
"THOC2",0.5
"TPP2",0
"URB2",0
"UTP15",0
"UTP20",0.5
"WDR3",0.2
"WDR46",0
"ZCCHC3",0
"ZCCHC6",0
"ZNF512",0
"PXMP2",1
"LINC00521",NA
"FBXL4",1
"CDC14B",0
"CNGA1",NA
"ACOX1",1
"RAMP2",NA
"SLC7A5",1
"Slc7a7",NA
"CA4",NA
"BAAT",NA
"TBC1D10A",1
"Trpc4",NA
"Trpc5",NA
"GPC1",0
"PPIL3",1
"LOC344382",0
"TIMM17B",0
"Arhgef1",1
"Arl4d",1
"C13orf15",1
"Cdc40",1
"Irak2",1
"Lhx9",1
"Ppp2r2d",1
"Rab34",1
"Rgs3",1
"Trim35",1
"Wwp2",0.833333333333333
"Clasrp",NA
"Gsc",NA
"Wee1",1
"Apbb2",1
"Arfrp1",NA
"Arhgef11",1
"Arl5b",NA
"DLX1",NA
"Eif2ak4",1
"Hdgf",NA
"Itk",1
"Nek6",0.666666666666667
"Ocln",1
"Pbk",NA
"Rab13",0.666666666666667
"Rab2b",NA
"Rac2",NA
"Rhog",NA
"Ripk2",1
"Rnf138",1
"Rnf14",0.666666666666667
"Rtdr1",NA
"Smad1",0
"Tssk3",1
"Ubb",1
"Actl6a",NA
"Actl6b",NA
"NEUROG2",NA
"RBAK",0
"ZNF324",0
"ZNF460",0.333333333333333
"ZNF566",0.333333333333333
"ZNF649",NA
"ZNF689",NA
"ZNF829",NA
"UL44",NA
"DUS2L",0.666666666666667
"GEMIN8",1
"NKIRAS2",0.666666666666667
"SULT1A3",0.666666666666667
"Arhgap15",1
"Ash2l",1
"Aven",NA
"Cdkl1",1
"Csnk2a2",1
"Cul5",1
"Cxxc1",NA
"Elp3",NA
"Etv6",NA
"Fbxo24",1
"Gar1",1
"Gng11",NA
"Hdgfrp3",1
"Ing2",1
"Inpp5b",NA
"Lonrf3",NA
"Osbpl3",NA
"Pak1ip1",NA
"Ppp1cb",NA
"Pwp1",NA
"Rapsn",NA
"Rgl3",NA
"Rhpn2",1
"Rit1",NA
"Rlim",NA
"Rnf141",NA
"Rrp9",NA
"Rtkn",1
"Srsf4",1
"Srsf5",NA
"Strap",NA
"Tbl2",NA
"Tssk5",1
"Ubtf",NA
"Zbtb8b",NA
"Epha1",NA
"Gng2",NA
"Irf3",NA
"Irf8",NA
"Ppid",NA
"Rab14",NA
"Rab22a",NA
"Smap1",NA
"Ube2g1",NA
"TTC25",1
"SCGN",NA
"PRRT2",NA
"ABZ2",NA
"AIM46",NA
"ALB1",NA
"APE2",NA
"ARO1",NA
"ATG15",NA
"Actr1b",NA
"Agap2",NA
"Ank2",NA
"Ap2m1",NA
"Atp5c1",NA
"Atp5f1",NA
"Atp5h",NA
"Atp6v0a1",NA
"Atp6v0d1",NA
"Atp6v1a",NA
"Atp6v1b2",NA
"Bcas1",NA
"Brsk1",NA
"CRH1",NA
"Camk2a",NA
"Camk2b",NA
"Camk2d",NA
"Capza2",NA
"Caskin1",NA
"Cd47",NA
"Cdc42ep2",NA
"Chchd3",NA
"Cltc",NA
"Cnp",NA
"Cntn1",NA
"Cox5a",NA
"Cox5b",NA
"Cox6a1",NA
"Cox6b1",NA
"Cox6c",NA
"Cox7a2",NA
"Cox7a2l",NA
"Csnk1a1",0
"Ctnna2",NA
"Cyc1",NA
"DPP1",NA
"Dynll2",NA
"EMC4",NA
"Epb4.1l2",NA
"Epb4.1l3",NA
"FUN26",NA
"GIP2",NA
"GLO4",NA
"GTO1",NA
"GTT1",NA
"Gnao1",NA
"Gnb1",NA
"Gnb2",0
"Gyk",NA
"HBS1",NA
"HSP30",NA
"Hist2h2ab",NA
"Hk1",NA
"Hnrnpa2b1",NA
"Hspa5",0
"Hspa9",NA
"INO4",NA
"Icam5",NA
"Immt",NA
"Ina",NA
"Kcnab1",NA
"Kcnab2",NA
"Lactb",NA
"Lsamp",NA
"MAD1",NA
"MAL31",NA
"MEI4",NA
"MET17",NA
"MET32",NA
"MSB3",NA
"MTC2",NA
"MTC3",NA
"Map1lc3a",NA
"Mark1",NA
"Mark2",NA
"Mgst3",NA
"Mtap1a",NA
"Mtap1b",NA
"Mtap2",NA
"Mtap4",NA
"Mtap6",NA
"Mtap7d1",NA
"Mtch2",NA
"Myl12b",NA
"Myo5a",NA
"NAT3",NA
"NBP2",NA
"NIT2",1
"NPP1",NA
"NUP53",NA
"Ndufa10",NA
"Ndufa11",NA
"Ndufa12",NA
"Ndufa13",0
"Ndufa2",NA
"Ndufa5",NA
"Ndufa6",NA
"Ndufa8",NA
"Ndufa9",NA
"Ndufb10",NA
"Ndufb11",NA
"Ndufb3",NA
"Ndufb4",NA
"Ndufb5",NA
"Ndufb6",NA
"Ndufb7",NA
"Ndufb8",NA
"Ndufb9",NA
"Ndufc2",NA
"Ndufs1",NA
"Ndufs2",NA
"Ndufs4",NA
"Ndufs5",NA
"Ndufs7",NA
"Ndufs8",NA
"Ndufv1",NA
"Ndufv2",NA
"Nefl",NA
"Ntm",NA
"OPI3",NA
"Opcml",NA
"PCA1",NA
"PEX8",NA
"PHO13",NA
"POX1",NA
"PSY3",NA
"Phb",NA
"Phb2",NA
"Poldip3",NA
"Ppp1ca",0
"RNY1",NA
"RPL41A",NA
"Rps10",NA
"Rps7",NA
"SAP4",NA
"STF1",NA
"SUV3",NA
"SWR1",NA
"Samm50",NA
"Slc1a2",NA
"Slc1a3",NA
"Slc25a1",NA
"Slc25a11",NA
"Slc25a12",NA
"Slc25a13",NA
"Slc25a22",NA
"Slc25a3",NA
"Spna2",NA
"Srcin1",NA
"Stx1a",NA
"Stxbp1",NA
"Syp",NA
"Syt2",NA
"THI7",NA
"THR1",NA
"TLG2",1
"TNA1",NA
"TSL1",NA
"Tfam",NA
"Thy1",NA
"Tmod2",NA
"Tomm22",NA
"Tomm40",NA
"Tppp",NA
"Tuba4a",NA
"Tubb3",NA
"Tubb4a",NA
"Tubb6",NA
"UBC8",NA
"Uqcr10",NA
"Uqcrb",NA
"Uqcrc1",NA
"Uqcrc2",NA
"Uqcrfs1",NA
"Uqcrq",NA
"Usmg5",NA
"VPS24",NA
"VPS60",NA
"Vapa",NA
"Vapb",NA
"Vdac2",NA
"Vdac3",NA
"WAR1",NA
"YAT1",NA
"YBR013C",NA
"YBR284W",NA
"YCL042W",NA
"YCR050C",NA
"YCR051W",NA
"YDL118W",NA
"YFR035C",NA
"YGL262W",NA
"YGR130C",NA
"YGR201C",NA
"YJL118W",NA
"YJR154W",NA
"YKL100C",NA
"YKR023W",NA
"YMR226C",NA
"Ywhag",NA
"Ywhaz",NA
"RGP1",1
"RIC1",NA
"YPT6",NA
"ABCF2",1
"CLEC7A",0.333333333333333
"TUBD1",1
"SOX5",NA
"SCXA",NA
"CNTLN",1
"FEZF1",NA
"FKBP15",1
"GBP1",NA
"LUZP1",0.333333333333333
"MYL3",0.666666666666667
"ODF2",0.333333333333333
"POTEE",0.666666666666667
"NAP1L2",0
"Nkx3-1",NA
"SSNA1",1
"MT1G",NA
"MT1H",NA
"C20orf43",1
"ASPH",1
"Chrna7",NA
"EMILIN3",NA
"Ntrk1",1
"TADA2B",0.666666666666667
"ABLIM2",NA
"SLC4A4",NA
"NFATC2IP",0.333333333333333
"SRPK3",0
"SRSF8",0
"TARBP1",0.333333333333333
"Gata2",NA
"Mkl1",NA
"Mkl2",NA
"Myocd",NA
"Ssrp1",NA
"MYO1G",0.666666666666667
"NPL3",NA
"PRM1",NA
"CRYBB3",NA
"OGFR",1
"OLIG2",NA
"CALR3",NA
"CECR1",NA
"PRP8",NA
"SNU114",NA
"Xpo4",NA
"ANKRD5",1
"Cfl1",0
"ATXN7L1",NA
"SRPR",1
"Mpdz",NA
"SST",NA
"SPINT1",1
"HMX3",0
"BPIFB3",NA
"EIF1AD",1
"Pabpc1",NA
"Rplp0",NA
"PRAME",1
"SLC29A1",1
"FREM1",NA
"OTOF",NA
"RASSF4",NA
"CLDN12",0
"SLC38A2",0
"ATP6V1B1",NA
"CPLX2",NA
"pnut",NA
"Stx17",NA
"SEC22A",1
"Apba1",NA
"Apba2",NA
"Stx5",NA
"EHD4",1
"GLIS3",NA
"HDX",0
"ZNF747",NA
"ALS2CR12",NA
"ACOT7",1
"AGPAT5",1
"ANKLE1",1
"BLVRA",1
"C11orf65",NA
"COL16A1",NA
"CYBB",1
"DCPS",0.666666666666667
"ENO3",0.666666666666667
"EPHX1",1
"FAM179B",NA
"FBLL1",1
"GTF2IRD2",1
"H3F3C",1
"ICK",NA
"KCNC3",NA
"LRCH1",1
"MYOF",1
"NACA2",1
"OXSR1",1
"POLG2",NA
"PPIP5K2",1
"PRSS50",NA
"RPLP0P6",1
"SLX5",0
"SMC1B",NA
"SOX3",NA
"SPATS2L",1
"SYDE2",NA
"Stat92E",NA
"TMEM25",NA
"TRIM4",1
"TUBA4B",NA
"TUBB6",1
"UROC1",NA
"AARSD1",1
"ANKRD35",1
"ARID5B",1
"BRAT1",1
"C10orf46",1
"C11orf84",NA
"C12orf5",1
"C14orf93",1
"C15orf39",1
"C16orf88",NA
"C17orf85",NA
"C18orf25",1
"CDK20",1
"CHD9",1
"CRTC3",0
"DCUN1D5",1
"DUS3L",1
"ERICH1",1
"EXOSC9",1
"FAM192A",1
"FAM207A",1
"FAM208A",1
"FAM50A",1
"FIGNL1",1
"FOXC1",1
"GBE1",1
"GCFC2",NA
"GLT25D1",0.666666666666667
"GON4L",1
"GTF2IRD2B",NA
"HEATR3",1
"HIST1H2AJ",1
"HMBOX1",NA
"HMGN5",1
"HOMEZ",1
"HOXC10",NA
"KCTD1",NA
"KIAA1826",NA
"KIAA1958",NA
"KIF18B",1
"KIF4B",NA
"LOC441155",NA
"MGST3",0.333333333333333
"NAF1",0.666666666666667
"NGDN",1
"NOMO2",0.666666666666667
"NSMCE2",0.333333333333333
"OGFOD1",1
"PASD1",NA
"PMM2",1
"PPIL4",1
"PRPF18",1
"PTBP3",1
"PUS7",1
"QRICH1",1
"QSER1",1
"RANBP6",1
"RCOR2",NA
"RPRD1A",1
"SBNO1",1
"SEC24A",0.666666666666667
"SETX",1
"SLC15A4",1
"SLFN5",1
"TIMM23",1
"TNRC18",1
"TRIML2",NA
"TRUB1",1
"UBN2",1
"UBP1",0.333333333333333
"UTP11L",1
"WBSCR22",1
"ZBTB10",1
"ZBTB40",1
"ZKSCAN1",1
"ZNF280C",1
"ATP5E",1
"IMPDH1",1
"NME9",NA
"PON1",NA
"NPTN",0
"Cbx5",NA
"Cggbp1",NA
"MPHOSPH9",0.3
"PCNXL3",0
"MS4A2",NA
"SUN1",0.666666666666667
"SV2C",NA
"SYT14",NA
"SCN4B",NA
"CCDC75",0
"CRTAP",0.333333333333333
"TTC33",0
"GPC5",NA
"LEMD3",0
"MOB1B",0
"MOB2",NA
"NXPH3",NA
"TAC4",NA
"TACR3",NA
"TFF2",NA
"DOCK6",0
"GCN5",NA
"HELT",NA
"PABPC1P1",NA
"SPINT3",NA
"RPL6P1",0
"MFT1",NA
"RPB2",NA
"TEX1",NA
"THO2",NA
"THP2",NA
"TIF1",NA
"TAS1R3",0
"TET2",0
"ACAD11",NA
"WDR47",NA
"FEM1A",1
"FEM1C",1
"SPSB3",1
"SOHLH2",NA
"ASCL4",NA
"TCF23",NA
"ATOH8",NA
"ATP2A3",0.666666666666667
"BHLHA15",NA
"CPD",1
"FLG2",1
"ID4",NA
"NHLH2",NA
"SETP18",NA
"TCF24",NA
"TFF3",NA
"ASCL3",NA
"GCAT",NA
"C4orf41",0.3
"TTC15",0
"ANGPT1",NA
"ANGPT4",1
"KIAA2022",1
"MACROD2",1
"PRPS1L1",1
"RSBN1L",1
"TBX1",1
"TDRD6",1
"ATP2B1",1
"ATP2B3",1
"DHX33",0.666666666666667
"EEFSEC",1
"GPATCH8",1
"IVD",1
"KIAA0430",1
"MYOM2",NA
"NT5DC2",0.666666666666667
"PITRM1",1
"TRIM47",0.333333333333333
"ZKSCAN4",NA
"ZNF703",NA
"SMG5",NA
"SMG6",1
"C10orf82",NA
"COL20A1",NA
"HYI",0
"ZNF414",NA
"AKR1B1",0
"At5g46630",NA
"FMOD",NA
"Arhgap31",NA
"Btbd2",NA
"Cdc42ep4",NA
"Cdk17",NA
"Cdk6",NA
"Chn2",NA
"Chuk",NA
"Dapk2",NA
"Dusp10",NA
"Dusp6",NA
"Efna1",NA
"Eif2ak1",NA
"Enc1",NA
"Fbxl12",NA
"Git2",NA
"Gna13",NA
"Gnb3",NA
"Katnb1",NA
"Myo3a",NA
"Nek8",NA
"Noxo1",NA
"Nup37",NA
"Ppp6c",NA
"Prpf4",NA
"Rgs19",NA
"Rhoh",NA
"Rnf130",NA
"Rrh",NA
"Samd8",NA
"Skap2",NA
"Sntg1",NA
"Ttc1",NA
"Ubd",NA
"Wdr13",NA
"dact2",NA
"SDAD1",0
"COX6B1",1
"ELMOD1",NA
"RGN",NA
"HMGN3",0.166666666666667
"LARS2",0
"Per2",NA
"TIMM8B",1
"GJA8",NA
"ATG16L2",NA
"GPCPD1",NA
"KIF21B",1
"LOC148413",NA
"ZNF502",NA
"ABCC1",0.666666666666667
"C19orf6",1
"SGPL1",1
"SLC39A14",1
"YIPF5",0.666666666666667
"CTDNEP1",0
"HSP90B3P",NA
"Traf5",0
"Tnfsf13b",NA
"IMPA2",0
"Traf1",NA
"Traf2",NA
"Traf3",NA
"Tnfsf14",NA
"TNFRSF13C",NA
"TNFRSF17",0.5
"OSBP2",1
"LOC100125989",NA
"LOC100347570",NA
"TNNC2",NA
"AGO4",NA
"AGO1",NA
"Dnaja2",NA
"ANKRD13A",1
"OTC",NA
"UCP1",NA
"CNIH4",1
"AGBL2",0
"CABLES1",NA
"HSC82",NA
"Hipk1",NA
"LOC613037",0
"MTHFSD",0
"RNF38",0.305555555555556
"TRMT11",0.166666666666667
"TTLL5",0.666666666666667
"SCAF4",0.333333333333333
"C5orf55",0
"FAM120B",1
"IL15RA",NA
"Khdrbs1",NA
"Aacs",NA
"Acat1",NA
"Sardh",NA
"HRSP12",1
"MAGEL2",1
"EFCAB4B",NA
"TSGA10",NA
"UBTD1",1
"Ckm",NA
"PDK4",1
"ARL11",1
"C11orf54",1
"CYB5R2",NA
"GLYCTK",NA
"HDHD3",1
"KIAA1609",1
"LOXL4",1
"SEMA4G",NA
"AFAP1L1",NA
"ITPR2",0
"CORO2B",0
"ERG6",NA
"KIAA0090",1
"NKP1",NA
"CCDC42",0
"HCRP1",NA
"MKRN3",0.0220588235294118
"SEC23IP",1
"TRIM35",0
"TRIM74",0
"Tsn",NA
"COX4NB",1
"FAM158A",NA
"LAPTM4A",1
"SEL1L3",1
"SPTSSA",NA
"RPRD1B",1
"LRBA",0
"RHEBL1",NA
"GLRX2",NA
"PCMTD1",0
"TMEM48",0
"TMEM63B",0
"C2orf56",0
"POGK",0
"ZFP1",0
"ZNF124",NA
"ZNF552",NA
"CPM",NA
"GPRC5A",0
"TGM1",0
"C2orf47",0
"KIAA0907",1
"MOCS2",0
"AAAS",NA
"AACS",NA
"AARS2",1
"ABCA3",NA
"ABCA7",NA
"ABCB10",NA
"ABCB11",NA
"ABCB9",NA
"ABCC10",NA
"ABCC3",NA
"ABCC5",NA
"ABHD11",NA
"ABHD12",NA
"ABHD14B",NA
"ABHD2",NA
"ABHD3",NA
"ABHD5",NA
"ABHD6",NA
"ABT1",NA
"ACAA1",NA
"ACAA2",NA
"ACAD10",NA
"ACADL",NA
"ACADSB",1
"ACAT2",NA
"ACBD5",NA
"ACE",NA
"ACOT2",0
"ACOX3",NA
"ACP2",NA
"ACSF2",NA
"ACSL1",NA
"ACSL5",NA
"ACSS2",NA
"ACTL8",NA
"ACYP1",NA
"ADAMTS4",NA
"ADAMTS5",NA
"ADAT1",NA
"ADCK2",1
"ADCK4",NA
"ADCY3",NA
"ADCY7",NA
"ADCY9",NA
"ADD3",NA
"ADIPOR1",NA
"ADK",NA
"ADO",NA
"AEN",NA
"AGAP3",NA
"AGPAT2",NA
"AGPAT3",NA
"AGPAT4",NA
"AGPAT6",NA
"AGPAT9",NA
"AGPHD1",NA
"AGXT2L1",NA
"AHCTF1P1",NA
"AHNAK2",NA
"AIM1L",NA
"AK7",NA
"AKNA",NA
"AKR7L",NA
"ALAD",NA
"ALDH1A2",NA
"ALDH1A3",NA
"ALDH3B1",NA
"ALDH3B2",NA
"ALDH4A1",NA
"ALG1",NA
"ALG10",NA
"ALG11",NA
"ALG13",NA
"ALG14",NA
"ALG3",NA
"ALG5",NA
"ALG9",NA
"ALMS1",NA
"ALOXE3",NA
"ALS2",1
"AMDHD1",NA
"AMDHD2",NA
"AMMECR1",NA
"AMZ2",NA
"ANGEL1",NA
"ANGEL2",NA
"ANKH",NA
"ANKMY2",NA
"ANKRD10",NA
"ANKRD13C",NA
"ANKRD18A",1
"ANKRD18B",NA
"ANKRD18DP",NA
"ANKRD26",NA
"ANKRD27",1
"ANKRD30A",NA
"ANKRD37",NA
"ANKRD39",NA
"ANKRD40",1
"ANKRD42",NA
"ANKRD46",NA
"ANO1",NA
"ANO10",NA
"ANO2",NA
"ANO5",NA
"ANO6",NA
"ANP32AP1",NA
"ANXA10",NA
"ANXA13",NA
"AP1AR",NA
"AP1S3",NA
"APH1B",NA
"APOBEC3A",NA
"APOBEC3B",NA
"APOBEC3F",1
"APOC3",NA
"APOL2",NA
"APOOL",NA
"APOPT1",NA
"ARFGAP2",NA
"ARFGAP3",NA
"ARG2",NA
"ARHGAP12",NA
"ARHGAP19",NA
"ARHGAP4",NA
"ARHGAP8",NA
"ARHGEF19",NA
"ARHGEF35",NA
"ARID5A",NA
"ARL10",NA
"ARL13B",NA
"ARL16",NA
"ARL4C",NA
"ARL5B",NA
"ARL8A",NA
"ARMC5",NA
"ARMC9",NA
"ARMCX5",NA
"ARPC4-TTLL3",NA
"ARRDC4",NA
"ARV1",NA
"AS3MT",NA
"ASAH2",NA
"ASAH2B",NA
"ASAH2C",NA
"ASNSD1",NA
"ASTN1",NA
"ATG4D",NA
"ATL3",NA
"ATP10D",NA
"ATP11A",NA
"ATP11B",NA
"ATP11C",NA
"ATP13A1",NA
"ATP13A3",NA
"ATP1A2",NA
"ATP1A3",NA
"ATP1A4",NA
"ATP2C1",NA
"ATP2C2",NA
"ATP4A",NA
"ATP5G1",NA
"ATP6V0A1",NA
"ATP6V0A2",NA
"ATP6V1B2",NA
"ATP6V1C1",NA
"ATP6V1D",NA
"ATP6V1E2",NA
"ATP8A1",NA
"ATP8B2",NA
"ATP8B3",NA
"ATP9A",NA
"ATP9B",NA
"ATPBD4",NA
"AVL9",NA
"AZGP1P1",NA
"B3GALNT2",NA
"B3GALT6",NA
"B3GNT1",NA
"B3GNT2",NA
"B3GNTL1",NA
"B4GALT5",NA
"B9D1",NA
"BAK1P1",NA
"BARX2",NA
"BBS7",NA
"BCAS3",NA
"BCAS4",NA
"BCAT1",NA
"BCDIN3D",NA
"BDH2",NA
"BEX4",NA
"BHLHB9",NA
"BIN2",NA
"BLVRB",NA
"BOD1",NA
"BOD1L",1
"BPHL",NA
"BPNT1",NA
"BRI3BP",NA
"BROX",NA
"BRWD3",1
"BTBD7",NA
"BTF3L4",NA
"BTF3P9",NA
"BTN2A1",NA
"BTN2A2",NA
"BTN3A1",NA
"BTN3A2",NA
"BTN3A3",NA
"BTNL2",NA
"BUD31",NA
"C10orf26",NA
"C10orf32",NA
"C10orf35",NA
"C10orf58",NA
"C10orf76",NA
